"x [nm]","y [nm]"
2469.96719,2928.92172
2968.13379,2413.65048
3949.41413,2451.25093
1604.9223,4839.83733
2972.86957,2415.28621
3928.05294,2488.11733
4751.58695,2591.6301
1572.87664,4957.52797
1653.28511,4605.94478
1667.69541,4534.32928
1727.82438,4321.05877
2974.80373,2419.34005
1508.39374,5821.81601
2980.05167,2409.70513
1575.51416,5016.24622
1575.44999,5008.27059
1498.88739,5831.86033
1477.22941,5498.19632
1514.30235,5822.67205
1497.6166,5829.53755
1727.20613,4332.44791
1850.85875,3990.2922
1736.2756,4326.39565
1733.13865,4325.81134
1727.51861,4321.22045
1816.86554,4085.15714
1820.55595,4072.35761
3221.94966,1810.48856
1726.12036,4325.21689
3236.97369,1809.09418
1726.3962,4333.44405
3217.35488,1809.5425
1706.39227,4388.70557
1689.30838,4404.55694
2105.79004,3572.73391
2103.31079,3571.61961
2111.40465,3563.69023
2647.84806,3255.01621
2658.19877,3255.7068
5185.73361,2663.89882
2649.14323,3252.6575
2650.23471,3260.25094
1751.08719,4266.93347
2362.82666,3124.54016
5204.41926,2677.20718
1730.67228,4281.64862
2363.68953,3129.79332
2484.19125,3179.40333
3528.15186,1406.76382
5791.68438,3047.07996
1736.70414,4262.46561
3499.66791,1396.86215
1747.8791,4267.14709
3498.69489,1391.80473
1748.41935,4273.11644
2574.8446,3229.67069
1739.94057,4260.30911
2570.81471,3218.72706
2651.64283,3260.37535
1683.58696,4428.9209
2646.56797,3252.78022
1671.61121,4452.05744
1674.32671,4450.94697
1493.89647,5319.16165
5532.82552,2801.53501
5550.75801,2823.47001
4768.63205,2538.58142
5531.01521,2814.82192
5524.2473,2815.02163
5525.21899,2804.80303
5401.7543,2779.55849
2776.32072,2363.36551
5421.03929,2773.90779
2778.02081,2358.60997
5399.41172,2770.47312
2771.71612,2357.40808
2784.60942,2373.70021
575.7002,1551.9255
519.94431,1572.46191
1675.1225,2039.64842
677.12582,1669.29469
1521.77034,1928.7432
658.60606,1663.4205
653.90292,1671.59623
717.10693,1672.18239
4876.03923,2617.10994
1762.70143,2105.15388
1768.99024,2104.92387
1752.39043,2099.33868
1094.72389,1705.00647
1071.94066,1723.48513
3779.3752,536.98986
4024.73734,2469.91423
1075.14092,1741.74466
1472.10749,5414.21085
1482.47845,5415.69669
5390.5725,2766.06078
5391.69303,2766.31382
5396.67405,2768.65114
1884.48948,3937.81674
1873.50582,3934.9592
1948.15981,4003.83689
1023.25801,1731.51265
1010.5989,1749.3992
1000.11523,1732.24442
989.71689,1724.54658
1001.99793,1734.91243
684.56543,1646.33385
3015.39161,3044.1578
3688.78956,2460.73335
3013.77773,3052.64585
4846.06587,2626.26694
1672.21201,4659.98474
4851.36607,2611.37469
2667.29709,2609.40542
2672.37524,2586.71326
2681.56347,2576.28441
2665.90184,2589.46839
512.15878,1234.2996
1514.53049,5019.87897
1613.79363,4878.6182
1907.68048,3861.64524
1484.92456,5262.51797
1480.69664,5272.78798
2666.80932,3257.29861
1473.68105,5283.45906
3289.14901,2444.87819
3323.29969,2440.97474
3475.24056,1615.44328
3468.99151,1632.30608
3510.57795,2480.21332
3473.87909,1625.97829
3499.83636,2463.36313
4750.19158,2591.07528
3447.20514,1633.81608
3475.88066,1638.31823
1642.25943,4697.16617
3485.581,1627.8761
2034.00095,2226.51095
2002.65271,2206.06188
2000.57507,2207.54027
1999.21237,2202.3017
1534.02006,4929.50838
2005.02777,2212.59115
3478.27974,1630.83696
1529.5548,4883.55118
2020.98662,2209.12721
3469.33247,1637.60534
1538.70182,4883.42059
2004.33756,2205.1944
2021.09112,2207.26802
1998.56344,2218.89814
3450.65313,1642.06467
3633.5194,2458.43824
3450.58111,1633.85364
3640.87909,2398.02976
2900.17524,2052.47899
5268.51752,2707.01578
2895.68613,2049.95304
1595.76748,5038.91171
1591.66164,5040.50384
2895.63732,2045.12908
1592.03404,5058.7081
1967.77351,2178.85371
1398.38749,1837.66948
4552.28568,2468.61637
5535.51145,2835.44662
2732.70261,2453.30937
5542.20632,2830.32538
2724.39721,2476.73707
1396.16403,1840.01786
2371.50143,3104.85671
2368.39934,3104.76177
2363.00554,3109.42136
4310.72732,2495.63624
1708.19867,4442.07306
3878.11379,2514.66882
4933.09683,2627.56878
1499.92622,1923.02337
3898.89477,2490.74464
4924.51117,2617.20327
4928.05358,2624.53133
1389.65439,1804.66112
4927.21222,2627.87685
4929.30246,2615.33139
4923.47177,2616.89729
4953.17833,2652.26408
4929.6526,2619.69568
1162.19346,1754.56176
4939.25621,2625.39123
1159.34995,1769.22564
1142.93711,1751.9121
1165.69162,1752.58419
3576.37144,819.75798
3557.19679,830.64893
3571.07589,825.76351
3544.71683,843.57645
3540.15544,830.0078
3557.54921,2452.61773
3553.01952,834.92719
4700.14084,2522.1806
1490.01955,5417.93482
1764.73166,2093.98392
3556.31246,2448.95048
4702.92186,2515.23177
1488.76144,5405.68695
1701.22379,2051.77031
3560.53726,2464.79484
3546.97123,2456.65926
2196.83808,3403.41669
3560.19989,2457.26993
4485.99266,2521.14439
2197.68677,3389.05794
3554.18502,2453.2432
4475.42502,2563.29574
3563.44683,2456.32257
4241.6244,2503.36495
4465.20999,2544.68088
3110.69831,1854.48295
4510.9196,2515.90457
3121.12507,1851.93767
3838.84843,2462.28138
3119.80979,1860.42081
3842.75515,2463.89749
2047.72318,3659.6292
3839.40253,2465.11903
3698.67506,2457.65092
4701.6203,2510.51212
3567.03095,2447.39426
3559.74999,2460.24244
3549.12363,2446.88709
2159.77965,3736.97042
3555.49488,2453.00974
1825.2593,4056.04461
3052.8644,3014.30083
2158.22951,3736.72682
2986.14248,3068.99227
2982.49709,3060.80802
1803.67316,4235.7017
2980.33778,3051.82011
1792.76197,4229.42453
2982.52223,3059.64089
1793.93551,4232.78587
2981.79417,3059.98513
1798.45124,4231.85131
2982.80274,3053.02005
2978.45762,3060.5553
2979.62189,3054.13053
1839.64374,4082.55917
1811.11399,4064.1915
2647.62614,2589.46828
1894.90559,3949.66383
1893.6063,3945.19101
2648.49178,2600.17338
2059.36525,3616.94387
2058.74524,3619.12429
2657.08155,2593.41329
2062.74987,3616.08794
2654.68836,2605.95728
2055.77527,3609.38882
5470.55173,2797.11366
2059.48576,3617.51032
1203.22935,1770.11816
2062.68394,3615.87337
2065.06576,3614.33984
1823.56726,4062.53305
2425.48025,3451.24439
2060.61069,3614.87943
2062.11826,3612.28674
2062.41186,3617.08069
2065.64367,3616.56037
4030.92339,2545.18023
2067.99858,3608.31522
2655.40647,2404.53592
4043.80973,2554.8201
2816.54698,2407.1744
4039.78172,2551.73547
2873.11339,2420.23501
3967.33476,2527.45719
2650.56418,2614.54349
3891.85268,2500.64421
5789.68171,3060.93505
5796.59825,3050.23752
5802.68091,3057.72835
1478.65691,5111.83933
5838.27349,3072.39625
1489.49099,5114.5999
2101.60373,3808.37609
2096.72443,3806.15179
3729.9365,2448.27478
2469.13988,3397.7364
3733.38468,2451.86044
1571.06299,5148.3026
2470.64143,3395.01214
3731.45522,2444.21686
1990.55079,2238.93382
2469.4444,3395.74919
5829.46568,2909.43147
5830.94978,2917.98312
5844.22212,2920.0272
4456.49177,2523.91006
4452.28855,2529.08481
4445.97167,2512.49609
5108.62048,2642.89338
5103.48313,2643.20455
5144.46389,2658.11629
5143.56952,2653.54089
1798.87132,4227.00253
5134.54498,2654.95639
2253.48658,2280.75793
5130.10649,2649.62127
1805.38231,4230.52915
5147.26814,2650.95913
5141.17861,2643.64496
5137.148,2655.25269
4068.2376,2558.67559
5154.31405,2649.43338
2192.9484,3419.33314
2103.67796,3622.03311
2179.65419,3426.99836
1970.03536,3778.40599
1971.79523,3775.05857
2127.49696,3539.2969
2189.64097,3433.34288
2510.92865,3355.54381
2510.1041,3354.42435
2506.57167,3359.97831
2709.08355,2533.26353
4847.38523,2542.80409
4861.8131,2549.8296
2747.79586,2420.42717
2734.44455,2430.17277
2740.87661,2435.68194
5552.5299,2877.26406
828.66174,1729.83871
1483.05927,5677.26597
2740.15421,2434.81907
5574.58876,2929.7096
822.85662,1691.43522
1488.73922,5666.50887
2746.99398,2427.20559
822.43559,1717.19312
1493.20515,5673.63382
1665.78449,4472.14294
2740.06711,2429.62024
1684.8562,4460.74656
2741.0229,2426.91669
2738.13394,2438.60117
1680.02094,4459.05241
5400.37047,2772.78418
3359.76676,2625.9184
1771.17033,4215.19749
3358.20203,2637.4935
834.72791,1723.76832
1758.36353,4220.26266
1493.49358,5647.66891
1754.80457,4222.8804
3358.02886,2637.53736
1493.10238,5648.39729
3355.29637,2624.92516
3355.53964,2635.29277
2531.28259,2808.79406
2548.16306,2801.50186
2540.02061,2795.29395
2546.22192,2795.23122
1469.51625,5549.70675
1493.10569,5548.27994
1974.36321,2218.25479
1983.66262,2188.18978
1995.069,2206.40354
1999.43458,2200.02123
4925.60869,2635.20511
2280.53317,2289.3326
1839.96099,4064.47816
1818.10301,4064.24864
1830.975,4078.43801
1848.59787,4042.08057
4687.1831,2564.7205
4659.76155,2575.9279
1737.64982,4384.94333
4657.20579,2584.06727
1718.03923,4383.85367
4661.32636,2576.15311
1729.09954,4316.09005
3514.03389,2445.91263
3513.59746,2452.08058
3505.50897,2447.72133
3524.73653,2411.27613
3550.16217,806.86307
2057.44834,3648.79151
2047.72249,3664.07309
1736.87691,4429.51577
2043.49245,3660.26539
1717.52399,4442.48091
2043.47345,3662.86603
1750.28874,4459.43865
1660.87006,4719.60806
1494.29983,5673.77028
4832.86965,2546.39182
3097.84967,2991.15134
3087.91505,2989.69893
3099.15463,2976.99889
3098.74187,2976.49263
1484.52219,5652.57374
2724.87609,2493.04985
2721.48001,2492.3982
3701.76397,2461.87971
1501.39587,5679.37341
2682.39865,2494.35818
1479.19558,5664.97322
2729.59414,2399.25402
2718.39283,2399.27557
2069.385,3613.62654
2096.82161,3601.79684
2296.86703,2310.7892
2296.32821,2302.14001
2301.36301,2304.79046
3494.5186,1582.67085
2307.58628,2300.65558
3491.07774,1568.35421
3494.05648,1567.2369
3491.17826,1578.85579
3467.01135,1595.43678
2492.52483,2879.47768
3476.24642,1590.3884
2497.24732,2888.54492
3487.51918,1577.582
2500.47936,2883.07624
3477.41166,1589.59246
3027.41558,3025.99372
3487.85349,1564.7089
3479.66674,1572.27385
3724.06272,2469.24358
3489.59542,1570.37239
3737.64116,2463.29142
3511.43587,1561.99496
3732.87364,2469.86306
3739.63425,2464.63438
3740.60878,2467.29193
3734.01913,2473.82649
1519.03815,5906.09485
5821.19665,2903.01108
5811.88239,2897.30829
5804.92193,2904.84283
5802.87045,2901.31977
4859.68407,2606.89984
2630.82244,3265.20372
4860.23534,2622.62612
2637.59125,3266.49427
5798.55882,2907.26736
2639.15569,3270.86013
5817.59593,2905.07876
2640.01281,3262.47877
5809.85754,2909.52275
2655.88896,3262.92995
5818.542,2906.48158
3487.45548,1466.95241
5823.14336,2906.70683
2817.21782,2218.37898
3489.63942,1457.595
2814.24303,2207.55986
3486.99943,1486.48292
2423.98095,3444.33443
2819.09675,2224.87971
2706.08286,3216.6108
3174.18933,2900.20082
3456.97517,2429.39309
1494.9122,5294.08851
3515.11487,2445.5648
2445.221,2328.62908
3605.83436,2467.44491
2453.13645,2332.78711
2439.30824,2329.10359
1493.75029,5386.55844
3015.29344,1932.96125
1476.82906,5398.26034
3011.08516,1935.12823
1479.40935,5390.60843
1380.32222,1808.34391
1478.92826,5392.64973
1414.59504,1834.53861
1480.51371,5397.71478
1408.43411,1858.68898
1671.7083,4690.48116
1411.39636,1839.31721
1647.01366,4694.96525
1424.54798,1843.96204
1642.17816,4695.92035
1416.10457,1839.77992
4898.26367,2560.26856
4915.06146,2567.28901
3419.34437,2574.92424
4901.38513,2575.45719
3414.54827,2563.74896
5242.29049,2724.28138
3721.86132,2434.62504
2631.05662,3272.51857
3719.56658,2437.19539
5625.11882,2943.51552
2639.29642,3269.4306
2636.76814,3277.54524
2633.41857,3273.28697
2641.36584,3267.89552
2653.54633,3265.39738
4038.67604,2493.95312
4031.22912,2485.96901
4026.21698,2490.20162
3471.85328,1232.10328
3473.31461,1251.89414
4702.60505,2538.55412
4703.17864,2539.39225
4698.33798,2498.79548
1691.85352,4574.82768
1680.6673,4624.92836
1671.48691,4577.6157
1641.78261,4842.57999
1644.28196,4841.52892
1637.23508,4848.36032
5310.33669,2726.40065
5331.17384,2743.52181
3503.38748,2444.20389
3506.40282,2452.65173
4525.90487,2512.75631
4526.57508,2516.28373
3051.95522,1901.73862
1470.66258,5388.00305
1463.0507,5381.16195
1465.60585,5388.97513
1899.48107,4088.81332
1891.22639,4083.09782
2742.10288,2473.50128
2745.13581,2472.55398
3542.85923,2473.99427
2733.26001,2484.19764
4058.9031,2545.59567
2727.33586,2482.93374
4053.73018,2538.24517
1545.3151,4901.42851
1531.65102,4894.78916
1516.52201,4887.74072
1523.79509,4918.60839
1530.9969,4896.42111
1531.64937,4893.1759
1520.09049,4904.54401
2191.58148,3718.49046
2176.53728,3724.6557
3609.7551,765.53288
3601.32299,778.03776
3429.93468,2527.61269
3565.20263,778.57163
2551.37768,2344.16517
3571.96892,773.0991
1777.66642,2111.23384
3434.47612,2532.47491
1776.23285,2102.50451
3426.95078,2541.64728
3443.73093,2523.90303
1962.96126,2164.92699
3301.13517,2737.38708
2790.26322,2350.94061
5440.60186,2777.38647
2794.80468,2352.39415
5431.23262,2789.59318
2792.25017,2348.56387
2788.57449,2350.60428
5441.36374,2781.09688
3493.68169,1359.05313
2795.75479,2351.60195
3512.88047,1376.71846
3071.15783,1892.62156
3033.51829,1909.433
1697.97742,4442.86151
1699.30917,4438.85122
3426.32548,2537.30499
3423.57995,2540.65264
3417.29427,2537.81116
3423.71724,2528.95323
5057.89418,2633.76047
5084.50982,2622.41567
4607.33903,2548.02222
4603.45849,2550.38686
4603.52506,2545.38368
1953.58018,3821.1947
2037.22819,2213.00508
1943.51261,3828.47685
2020.7734,2199.32588
5469.85865,2827.11586
2554.61206,3297.42735
1195.41178,1737.71569
1202.21363,1755.70329
1200.60253,1755.80957
5369.59496,2767.83083
1202.25101,1743.43392
1218.97562,1757.01948
1196.72261,1743.11368
1208.94604,1749.97837
5441.07983,2796.07113
1170.45079,1740.49747
2742.45882,2439.34891
5442.04,2799.31281
5121.99217,2680.47666
2739.95814,2472.75985
2738.05665,2476.79124
4985.21328,2646.89465
2867.16731,2149.85729
3632.13146,2460.37423
2865.57791,2152.01477
2855.14271,2156.22698
2855.73031,2155.80307
1543.45242,1974.72832
3479.37975,1612.9229
3473.35012,1602.04559
3808.04168,2476.35398
3491.60487,1586.04569
1864.25332,3981.80729
1867.12405,3990.01073
1867.66906,3980.81243
2423.16221,2995.08648
5417.38035,2774.73568
2419.07429,2997.4766
5404.70195,2777.87964
2760.20885,2440.27874
2758.3664,2432.90434
1547.59466,5249.2563
1500.52749,5256.98791
2918.06397,2026.45604
2149.23752,3769.3732
2904.63811,2043.52316
2143.8418,3768.37067
2131.80656,3758.06339
2731.90865,2472.25161
2135.13109,3767.09311
2927.15679,2051.73113
2894.89054,2041.52262
2898.26073,2038.65785
2909.85482,2032.63143
2906.92253,2035.38442
3596.94626,2457.62146
2918.96633,2034.47329
3609.76634,2456.90284
2912.35925,2031.91221
3503.80828,918.43476
3613.16604,2456.52105
2909.64344,2030.87836
3470.39876,957.43298
2912.12333,2038.3034
2908.5212,2033.79147
2894.29589,2037.2057
1681.703,4684.51948
3508.40053,1485.85301
1733.83693,4294.02746
2912.12673,2040.78526
1733.56853,4282.05331
4732.44182,2517.42978
1730.97402,4291.57985
4717.9266,2530.57352
1568.98864,4790.09889
1568.13224,4795.50445
836.75206,1724.65591
1561.929,4796.43716
832.31843,1717.29612
1565.48093,4793.69914
2914.90404,2019.19781
1568.84672,4796.06762
2904.22757,2042.00212
1561.45837,4791.53317
2906.35923,2027.1314
1558.44499,4791.94944
5129.25822,2641.79722
4316.29778,2545.27552
5110.78738,2638.14117
4304.84013,2547.98377
2806.85045,2281.95593
2788.15185,2313.59598
5368.60929,2763.2134
2801.79702,2309.24946
2797.89062,2297.479
4186.078,2502.12897
5471.98923,2844.87376
5459.538,2833.91279
1614.22863,4765.12337
1576.07634,4784.13593
4000.41971,2546.15171
3971.04808,2460.41922
3996.8996,2543.63493
3307.38825,2705.79878
3320.74625,2708.58684
3173.84203,2877.06934
3497.14392,1483.46306
3513.83759,1457.64846
3501.02147,1474.33318
2165.56361,3476.14178
2171.61052,3492.65922
1220.43015,1763.99879
1214.05348,1784.61905
1216.60058,1763.85229
1647.32435,4494.64525
1640.49918,4496.8042
2143.40884,3730.76319
1663.25402,4493.6356
2144.68451,3725.93405
1640.71768,4556.78658
2149.9295,3726.03423
1016.5218,1745.16733
1673.11381,4482.73831
2160.80712,3736.71637
1000.06933,1720.20995
1677.60045,4486.5792
2852.5873,2415.37115
2873.8695,2436.984
1709.52175,2052.01258
1709.23473,2056.69745
1718.05926,2078.86812
2328.90592,3554.611
2315.60575,3548.77898
5829.7958,3078.58452
5806.36017,3101.66486
2345.88284,3157.25775
5797.22557,3078.34487
776.26707,1714.4286
2338.41312,3158.75457
2339.35258,3151.00742
1500.93549,5858.33177
4773.20016,2592.67986
4768.32325,2592.22838
4508.04334,2576.53837
5831.23236,3084.01231
5833.99418,3091.24598
5838.1002,3099.61865
2422.01054,3039.58778
5836.02064,3088.60155
4326.19376,2578.29763
3475.39216,1287.99851
3477.05352,1260.27399
3054.17014,3016.75669
2316.90597,3580.82856
2305.35161,3581.81388
2167.61768,3507.69291
2309.46921,3575.79871
3252.39811,1786.70755
5408.18301,2793.01566
5440.63864,2790.22038
2823.33541,3155.42696
4441.59908,2505.45637
2813.71315,3158.23931
4444.33686,2527.575
2860.37063,2152.87757
2816.82944,3163.80459
2587.27624,2213.52682
2857.25132,2154.12784
2813.72929,3153.41543
2131.81599,2238.61406
2852.11364,2150.54494
2823.00703,3158.86389
2128.43678,2237.91916
2856.92153,2147.16086
2815.82435,3160.6314
2151.48296,2245.13058
2854.42651,2149.09942
3458.90673,999.66432
1492.43608,5784.88847
1830.75354,4024.13509
1489.5072,5791.16321
1826.62483,4025.04385
1819.5691,4013.57914
1836.93165,4019.47719
1844.93361,4018.76112
3645.32245,699.97483
1836.6609,4001.51725
3649.22905,693.7382
4623.45099,2535.41868
3657.77502,721.8779
4621.21943,2529.6231
5519.3962,2857.4683
4614.20484,2523.59361
1765.53382,4281.79499
4617.98427,2524.03419
3046.39043,1919.91489
3035.20739,1907.64826
2308.26385,3212.70056
2319.07194,3209.48991
4361.17427,2462.32551
4328.54923,2502.91451
4350.13847,2483.14113
2324.64183,3201.41418
4343.95949,2518.16072
2323.48245,3232.73198
4339.49411,2514.08903
3995.5949,2542.83509
2584.37711,2718.44526
3988.61753,2540.13773
3985.51409,2541.88551
3993.1871,2546.86508
5643.43179,2937.95522
2814.77527,2282.05936
2803.71623,2298.41202
4933.62719,2586.50244
2803.35524,2303.79791
3051.59029,3007.40151
4939.06229,2594.401
3054.10256,3004.58628
4944.90678,2589.8809
3487.69685,981.45702
4929.75998,2585.72011
3042.39012,3020.8609
3489.92688,996.83409
4938.10072,2589.30443
5726.80169,2885.64129
3169.64373,2878.44638
3477.43367,963.07754
4935.46471,2588.13204
3207.01867,2851.71379
3103.13485,2964.84939
6065.23816,3310.62913
715.22059,1706.22651
5733.82667,2902.14561
5734.50731,2889.76344
5723.16249,2911.62066
5749.84071,2873.51699
3474.82299,991.86612
4571.06337,2552.11641
4567.91787,2553.95122
4567.53941,2551.46994
2280.59195,3285.3665
1274.61346,1770.54393
2040.43738,3678.88709
5705.26494,2877.44836
1259.99339,1783.13509
2044.48913,3675.47914
3442.50706,1268.75035
5700.53435,2877.35803
1940.7703,2175.75467
3461.94601,1656.28504
3461.0862,1662.82924
3544.79346,1315.17847
3492.64298,1319.34303
3497.51835,1319.50559
2916.89778,2070.75986
1502.70654,5744.3732
3476.65803,1647.17857
3296.25921,1768.58196
3234.03796,1819.72257
3130.67798,1867.84076
1348.18867,1819.8488
3295.86464,1777.28965
1342.41067,1796.29781
2948.52678,1969.21495
1422.91017,1873.76183
2933.38588,1998.89747
1414.05772,1857.6942
3404.91888,2488.49305
3423.99659,2508.18656
1441.79322,1849.55481
3428.97656,2523.08669
2220.9479,3386.29858
3450.09825,2536.63404
2214.7007,3389.44011
3280.58614,1776.45969
5290.95291,2742.83759
3310.31268,1771.97555
5288.96656,2738.5653
3299.00007,1772.94612
5291.4901,2734.26188
5289.85669,2734.66092
5293.40387,2749.47508
1705.00955,4447.53219
2130.66309,3546.63869
5290.08428,2739.40841
1763.45334,4276.66566
1796.11774,4168.84494
1860.92948,3977.2686
1762.9485,4303.38224
1786.23731,4227.13151
794.83386,1718.02742
5293.25821,2744.15401
786.16408,1693.64414
3231.53082,2801.32396
4882.02933,2575.26159
739.65412,1654.58195
3246.37674,2810.19352
4889.85523,2581.329
820.73979,1714.78648
1254.33722,1818.28789
1478.22638,1877.83018
797.47856,1694.41155
2121.9219,3531.0558
2719.77306,2473.47908
2391.62262,3050.70217
2388.14497,3057.74204
2924.13609,2397.88323
2387.03884,3014.65047
2279.40716,3308.63312
3373.34333,2435.02025
2268.95124,3301.93182
1748.63546,4313.14628
3364.50618,2431.72858
1749.47507,4304.6481
3366.95936,2435.06958
1744.60925,4305.78214
1742.79823,4302.56914
2629.68622,2649.12447
1491.42039,5062.97937
2846.69887,2409.74925
1512.47165,4968.81236
1711.87518,4350.84643
2843.91616,2418.38827
2846.86345,2406.34776
4450.87646,2529.86983
2848.92855,2409.52442
4452.00655,2531.01345
1581.88588,4949.71912
1733.10278,4385.11129
2850.11224,2411.46049
2850.86004,2414.58604
2849.31273,2411.23061
3500.44242,1357.62008
3509.31149,1348.7619
3503.88269,1357.0251
2043.28265,2207.21285
2045.28104,2215.54807
2048.94055,2209.37694
2052.03425,2198.62358
2042.8919,2200.4257
2051.10287,2213.23552
2036.21523,2209.68139
1758.3069,2073.26359
1880.95104,2128.57055
1645.77582,4704.78992
1648.13952,4730.27171
1490.78844,5255.6171
1627.7518,4788.50418
3113.99875,2432.08055
495.12254,1369.29153
4924.6986,2635.24196
509.42095,1360.49449
4934.79453,2647.80606
5893.48831,3164.85778
3361.7569,2562.24548
5178.87437,2671.89794
3369.52167,2620.6325
5194.14727,2676.36544
1505.06083,5896.75534
5824.54858,3088.36252
5181.91791,2669.4654
5811.72555,3097.93008
1520.26306,5878.59372
1508.58681,5893.64358
1507.66382,5893.01573
1506.38422,5888.15093
1589.90899,4715.71955
4372.40837,2532.97651
1591.06123,4713.59766
4367.41655,2533.83222
1594.11684,4709.50334
1600.89437,4706.36971
1593.43368,4704.51727
1585.99326,4710.66212
2368.85378,3119.70905
2357.14761,3114.84974
2370.3237,3096.22735
2360.64174,3135.89694
2188.1675,2259.55126
1476.4279,5372.92762
2191.95638,2257.5258
3469.03634,1279.85672
1471.86455,5359.35771
3501.37597,1254.16151
1470.34614,5372.60679
1461.70634,5364.54552
1411.40273,1854.41249
1402.68913,1848.81031
5067.59029,2635.2925
1219.53435,1764.00144
1225.66968,1774.17176
2278.73163,3286.50273
2273.30382,3287.02556
3938.87988,2513.29276
3941.99857,2511.06575
3492.03499,1133.76899
3501.30848,1155.17588
1476.68587,1887.165
5841.16008,2911.73736
5845.65625,2921.32324
5853.5726,2934.83532
5836.07483,2926.43492
5837.42351,2929.05235
4432.15688,2541.61179
5851.72595,2932.82339
5075.82919,2620.99368
5819.68138,2928.91009
5072.0788,2610.71571
4366.94901,2517.5822
2846.24927,2394.10506
4384.01057,2528.56972
4374.91413,2519.99181
4373.86613,2523.00629
4376.79938,2525.39263
2628.76735,3275.79726
4375.43718,2536.85293
1610.13339,4638.10822
4376.55777,2521.13858
5059.55474,2645.83343
1524.63287,4864.11696
5065.83933,2629.84717
5073.65232,2615.07895
5065.75289,2622.199
3420.13955,1691.9137
1520.65038,5185.77757
2216.59325,3391.37656
5066.55678,2635.99352
2213.66308,3389.37023
2524.97222,2344.26284
5544.08776,2878.33859
3225.30569,2828.22762
5545.50181,2874.69387
3223.59513,2832.79967
5549.16241,2867.98646
3230.19085,2836.80167
5548.25372,2869.95433
5554.64352,2867.25651
5552.18995,2871.11789
3773.16858,2472.50519
4944.95694,2561.04572
3776.2202,2467.85198
2195.69664,2266.67296
4965.03879,2582.93256
5649.0286,2966.39897
4950.49601,2582.60896
4956.28575,2572.2551
1468.12464,5841.5163
1493.01576,5838.8913
1482.08763,5841.67393
3803.58223,2457.01027
5203.83227,2707.36797
1502.98024,5719.58171
1481.61262,5707.04223
1479.87664,5707.60661
4626.78849,2561.10816
4621.85757,2554.67323
4619.40843,2552.2784
2522.88193,3371.7027
2507.92702,3350.94037
1638.55273,4546.55071
2513.14162,3359.06355
2502.33647,3377.03798
2414.2826,3473.48723
1648.51563,2007.11238
1646.55962,2029.12889
1647.51406,2021.40287
1666.34353,2026.99635
3440.74487,2545.94291
4828.25839,2565.00076
1534.7498,1923.40985
3280.7722,2771.5158
4829.07282,2556.86053
1529.71408,1920.93411
3256.29999,2785.71455
4824.73788,2561.01749
3258.04286,2785.62919
1554.46943,1920.43875
3958.50721,2531.72681
1529.1176,1929.65287
3957.75558,2526.37437
1530.71717,1919.92774
3965.16202,2527.71546
3953.2331,2520.51627
3976.24785,2529.01066
3959.0194,2530.05626
3955.03767,2536.09743
3965.69091,2532.88743
3952.34595,2531.81835
3959.51,2527.66943
3967.84996,2532.57832
5000.99545,2616.64789
4784.00892,2613.40042
4956.33166,2633.09596
5773.18079,3032.66807
4076.52614,2545.865
5756.5049,3037.58998
5762.63944,3037.4512
4039.42836,2577.6648
4081.66493,2538.15735
5754.51188,3033.35459
5752.39568,3044.8882
2609.57054,2368.60223
5769.18369,3041.26365
2609.11108,2360.77603
5765.83085,3032.13632
2624.97673,2401.86609
5756.36888,3030.1517
1881.92579,2155.17894
1884.21143,2155.62476
1864.92196,2165.07754
1521.13509,5412.04195
2093.19283,3811.46993
2086.05825,3810.07245
2095.74628,3810.51313
1887.48281,2154.75548
3507.27041,1401.38217
1876.28492,2189.95305
3499.34287,1371.02004
3491.72609,1378.58298
2377.58057,3078.57746
3564.97743,1389.75417
2090.70316,3802.72462
1038.27596,1706.06708
1046.18824,1709.13337
1518.53674,5017.72384
1521.07797,4992.30644
1517.83017,4988.13714
1618.0039,4664.23387
1606.74567,4675.83726
1619.8514,4639.68637
1587.05799,4743.27277
1619.91757,4678.48755
1576.64158,4745.29253
1584.53883,4741.43078
1590.0281,4734.2668
1931.57824,3819.03048
1581.39577,4739.45049
1911.99068,3833.81951
3516.70314,1486.39485
3496.93402,1440.42022
2039.58854,3878.41882
2936.76308,2382.19163
921.99898,1750.89916
4128.84562,2551.18009
3116.53649,2971.18956
4130.3619,2562.61758
2342.16735,3160.22811
1123.56137,1747.06658
5056.72333,2667.53074
1131.93501,1727.65758
5035.1666,2659.8708
5278.20615,2709.41384
692.70474,1695.60751
5810.91479,3110.20852
572.90675,1441.48254
3434.47182,2436.21774
5825.0238,3101.86944
537.33677,1460.25217
1836.55201,4042.00083
5828.30048,3106.17462
538.07232,1453.3017
5828.00777,3100.96463
5819.37074,3108.7642
5811.89215,3110.38631
2737.64632,2491.75994
5807.77106,3089.95131
2735.99237,2480.88833
1548.31815,4813.99432
3437.08481,2428.12544
5830.47552,3118.59669
1552.11086,4804.54342
3429.82382,2437.55323
5810.23304,3115.38562
1551.37063,4809.27211
3427.47913,2419.49019
1546.94836,4809.18417
5816.72302,3096.51114
2159.81948,2265.64588
2165.60545,2260.18981
1749.4584,4312.03767
2159.97496,2267.27491
3764.10169,2478.30369
3778.49605,2484.54876
3779.78956,2486.38704
3512.15243,1435.91059
3757.62338,2474.91735
3435.46608,2535.88519
601.22439,1558.5037
580.49343,1576.99244
